date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:50:22	6346/6346	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Aug%202023%2006:21:46%20GMT	https://html.fleexstudio.com/consult/assets/images/icons/special2.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/icons/special2.png	(from https://html.fleexstudio.com/consult/index1.html)
00:50:23	7403/7403	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Aug%202023%2006:22:10%20GMT	https://html.fleexstudio.com/consult/assets/images/icons/special3.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/icons/special3.png	(from https://html.fleexstudio.com/consult/index1.html)
00:50:23	1994/1994	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Aug%202023%2006:22:28%20GMT	https://html.fleexstudio.com/consult/assets/images/elementor/elementor21.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/elementor/elementor21.png	(from https://html.fleexstudio.com/consult/index1.html)
00:50:23	1143/1143	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Aug%202023%2000:59:14%20GMT	https://html.fleexstudio.com/consult/assets/images/elementor/elementor22.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/elementor/elementor22.png	(from https://html.fleexstudio.com/consult/index1.html)
00:50:24	2034/2034	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Aug%202023%2002:23:58%20GMT	https://html.fleexstudio.com/consult/assets/images/elementor/elementor23.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/elementor/elementor23.png	(from https://html.fleexstudio.com/consult/index1.html)
00:50:25	119796/119796	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2004:45:38%20GMT	https://html.fleexstudio.com/consult/assets/images/sectionimg/about3-img1.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/sectionimg/about3-img1.png	(from https://html.fleexstudio.com/consult/index1.html)
00:50:26	889/889	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Aug%202023%2002:14:46%20GMT	https://html.fleexstudio.com/consult/assets/images/icons/defense1.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/icons/defense1.png	(from https://html.fleexstudio.com/consult/index1.html)
00:50:26	787/787	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Aug%202023%2002:14:58%20GMT	https://html.fleexstudio.com/consult/assets/images/icons/injury1.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/icons/injury1.png	(from https://html.fleexstudio.com/consult/index1.html)
00:50:27	911/911	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Aug%202023%2002:17:28%20GMT	https://html.fleexstudio.com/consult/assets/images/icons/law1.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/icons/law1.png	(from https://html.fleexstudio.com/consult/index1.html)
00:50:27	952/952	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Aug%202023%2002:18:02%20GMT	https://html.fleexstudio.com/consult/assets/images/icons/law2.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/icons/law2.png	(from https://html.fleexstudio.com/consult/index1.html)
00:50:27	707/707	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Aug%202023%2002:18:30%20GMT	https://html.fleexstudio.com/consult/assets/images/icons/litigation1.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/icons/litigation1.png	(from https://html.fleexstudio.com/consult/index1.html)
00:50:28	851/851	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Aug%202023%2002:18:38%20GMT	https://html.fleexstudio.com/consult/assets/images/icons/law3.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/icons/law3.png	(from https://html.fleexstudio.com/consult/index1.html)
00:50:28	755/755	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Aug%202023%2002:18:52%20GMT	https://html.fleexstudio.com/consult/assets/images/icons/personal1.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/icons/personal1.png	(from https://html.fleexstudio.com/consult/index1.html)
00:50:30	954/954	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Aug%202023%2002:19:18%20GMT	https://html.fleexstudio.com/consult/assets/images/icons/rules1.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/icons/rules1.png	(from https://html.fleexstudio.com/consult/index1.html)
00:50:31	107391/107391	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2004:50:22%20GMT	https://html.fleexstudio.com/consult/assets/images/sectionimg/client2.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/sectionimg/client2.png	(from https://html.fleexstudio.com/consult/index1.html)
00:50:32	3437/3437	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2004:52:48%20GMT	https://html.fleexstudio.com/consult/assets/images/sectionimg/ctaman.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/sectionimg/ctaman.png	(from https://html.fleexstudio.com/consult/index1.html)
00:50:32	13881/13881	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2004:57:04%20GMT	https://html.fleexstudio.com/consult/assets/images/sectionimg/team1.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/sectionimg/team1.png	(from https://html.fleexstudio.com/consult/index1.html)
00:50:33	11317/11317	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2004:57:04%20GMT	https://html.fleexstudio.com/consult/assets/images/sectionimg/team2.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/sectionimg/team2.png	(from https://html.fleexstudio.com/consult/index1.html)
00:50:33	11866/11866	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2004:57:04%20GMT	https://html.fleexstudio.com/consult/assets/images/sectionimg/team3.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/sectionimg/team3.png	(from https://html.fleexstudio.com/consult/index1.html)
00:50:34	4007/4007	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2004:59:26%20GMT	https://html.fleexstudio.com/consult/assets/images/sectionimg/testimonial4.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/sectionimg/testimonial4.png	(from https://html.fleexstudio.com/consult/index1.html)
00:50:35	18432/18432	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2004:50:22%20GMT	https://html.fleexstudio.com/consult/assets/images/sectionimg/circleimg.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/sectionimg/circleimg.png	(from https://html.fleexstudio.com/consult/index1.html)
00:50:35	88022/88022	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2004:47:28%20GMT	https://html.fleexstudio.com/consult/assets/images/sectionimg/blog7.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/sectionimg/blog7.png	(from https://html.fleexstudio.com/consult/index1.html)
00:50:36	398/398	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Aug%202023%2010:46:10%20GMT	https://html.fleexstudio.com/consult/assets/images/icons/email6.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/icons/email6.png	(from https://html.fleexstudio.com/consult/index1.html)
00:50:37	762/762	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Aug%202023%2011:27:52%20GMT	https://html.fleexstudio.com/consult/assets/images/icons/phone8.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/icons/phone8.png	(from https://html.fleexstudio.com/consult/index1.html)
00:50:37	80196/80196	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2004:48:40%20GMT	https://html.fleexstudio.com/consult/assets/images/sectionimg/blog8.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/sectionimg/blog8.png	(from https://html.fleexstudio.com/consult/index1.html)
00:50:37	606/606	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Aug%202023%2011:28:02%20GMT	https://html.fleexstudio.com/consult/assets/images/icons/email7.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/icons/email7.png	(from https://html.fleexstudio.com/consult/index1.html)
00:50:38	1397/1397	---M--	200	added ('OK')	image/png	date:Sat,%2023%20Sep%202023%2005:51:04%20GMT	https://html.fleexstudio.com/consult/assets/images/elementor/elementor72.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/elementor/elementor72.png	(from https://html.fleexstudio.com/consult/index1.html)
00:50:38	1999/1999	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Sep%202023%2009:26:26%20GMT	https://html.fleexstudio.com/consult/assets/images/logo/favicon2.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/logo/favicon2.png	(from https://html.fleexstudio.com/consult/index7.html)
00:50:39	3107/3107	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Oct%202023%2014:44:02%20GMT	https://html.fleexstudio.com/consult/assets/images/logo/logo10.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/logo/logo10.png	(from https://html.fleexstudio.com/consult/index7.html)
00:50:39	1366/1366	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Sep%202023%2002:51:04%20GMT	https://html.fleexstudio.com/consult/assets/images/icons/briefcase2.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/icons/briefcase2.png	(from https://html.fleexstudio.com/consult/index7.html)
00:50:39	1253/1253	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Sep%202023%2002:51:18%20GMT	https://html.fleexstudio.com/consult/assets/images/icons/brief3.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/icons/brief3.png	(from https://html.fleexstudio.com/consult/index7.html)
00:50:40	1500/1500	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Sep%202023%2002:51:28%20GMT	https://html.fleexstudio.com/consult/assets/images/icons/vector2.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/icons/vector2.png	(from https://html.fleexstudio.com/consult/index7.html)
00:50:41	1311/1311	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Sep%202023%2002:51:40%20GMT	https://html.fleexstudio.com/consult/assets/images/icons/brief4.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/icons/brief4.png	(from https://html.fleexstudio.com/consult/index7.html)
00:50:42	24827/24827	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Sep%202023%2002:08:04%20GMT	https://html.fleexstudio.com/consult/assets/images/elementor/elementor43.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/elementor/elementor43.png	(from https://html.fleexstudio.com/consult/index7.html)
00:50:43	4075/4075	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Sep%202023%2002:25:00%20GMT	https://html.fleexstudio.com/consult/assets/images/elementor/elementor44.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/elementor/elementor44.png	(from https://html.fleexstudio.com/consult/index7.html)
00:50:44	123788/123788	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2004:45:38%20GMT	https://html.fleexstudio.com/consult/assets/images/sectionimg/about7-img1.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/sectionimg/about7-img1.png	(from https://html.fleexstudio.com/consult/index7.html)
00:50:45	33845/33845	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Sep%202023%2004:33:14%20GMT	https://html.fleexstudio.com/consult/assets/images/elementor/elementor45.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/elementor/elementor45.png	(from https://html.fleexstudio.com/consult/index7.html)
00:50:45	20846/20846	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2004:54:32%20GMT	https://html.fleexstudio.com/consult/assets/images/sectionimg/service8.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/sectionimg/service8.png	(from https://html.fleexstudio.com/consult/index7.html)
00:50:45	27357/27357	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2004:54:32%20GMT	https://html.fleexstudio.com/consult/assets/images/sectionimg/service7.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/sectionimg/service7.png	(from https://html.fleexstudio.com/consult/index7.html)
00:50:46	24919/24919	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2004:54:32%20GMT	https://html.fleexstudio.com/consult/assets/images/sectionimg/service9.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/sectionimg/service9.png	(from https://html.fleexstudio.com/consult/index7.html)
00:50:46	25874/25874	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2004:55:32%20GMT	https://html.fleexstudio.com/consult/assets/images/sectionimg/service10.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/sectionimg/service10.png	(from https://html.fleexstudio.com/consult/index7.html)
00:50:46	25458/25458	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2004:55:32%20GMT	https://html.fleexstudio.com/consult/assets/images/sectionimg/service11.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/sectionimg/service11.png	(from https://html.fleexstudio.com/consult/index7.html)
00:50:47	26776/26776	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2004:55:32%20GMT	https://html.fleexstudio.com/consult/assets/images/sectionimg/service12.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/sectionimg/service12.png	(from https://html.fleexstudio.com/consult/index7.html)
00:50:47	21847/21847	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Sep%202023%2004:33:24%20GMT	https://html.fleexstudio.com/consult/assets/images/elementor/elementor46.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/elementor/elementor46.png	(from https://html.fleexstudio.com/consult/index7.html)
00:50:48	20203/20203	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2004:58:40%20GMT	https://html.fleexstudio.com/consult/assets/images/sectionimg/team13.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/sectionimg/team13.png	(from https://html.fleexstudio.com/consult/index7.html)
00:50:48	17616/17616	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2004:58:40%20GMT	https://html.fleexstudio.com/consult/assets/images/sectionimg/team14.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/sectionimg/team14.png	(from https://html.fleexstudio.com/consult/index7.html)
00:50:48	18962/18962	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2004:58:40%20GMT	https://html.fleexstudio.com/consult/assets/images/sectionimg/team15.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/sectionimg/team15.png	(from https://html.fleexstudio.com/consult/index7.html)
00:50:49	461/461	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Sep%202023%2008:44:56%20GMT	https://html.fleexstudio.com/consult/assets/images/icons/quito3.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/icons/quito3.png	(from https://html.fleexstudio.com/consult/index7.html)
00:50:50	31206/31206	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Sep%202023%2009:59:22%20GMT	https://html.fleexstudio.com/consult/assets/images/elementor/elementor47.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/elementor/elementor47.png	(from https://html.fleexstudio.com/consult/index7.html)
00:50:50	968/968	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2006%20Aug%202023%2006:14:34%20GMT	https://html.fleexstudio.com/consult/assets/images/icons/clock1.svg	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/icons/clock1.svg	(from https://html.fleexstudio.com/consult/index7.html)
00:50:50	1003/1003	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Sep%202023%2010:33:12%20GMT	https://html.fleexstudio.com/consult/assets/images/icons/phone11.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/icons/phone11.png	(from https://html.fleexstudio.com/consult/index7.html)
00:50:51	921/921	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2006%20Aug%202023%2006:15:36%20GMT	https://html.fleexstudio.com/consult/assets/images/icons/email3.svg	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/icons/email3.svg	(from https://html.fleexstudio.com/consult/index7.html)
00:50:51	12403/12403	---M--	200	added ('OK')	image/png	date:Sun,%2001%20Oct%202023%2005:58:34%20GMT	https://html.fleexstudio.com/consult/assets/images/elementor/elementor74.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/elementor/elementor74.png	(from https://html.fleexstudio.com/consult/index7.html)
00:50:51	3102/3102	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Oct%202023%2014:37:10%20GMT	https://html.fleexstudio.com/consult/assets/images/logo/logo1.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/logo/logo1.png	(from https://html.fleexstudio.com/consult/index3.html)
00:50:52	1393/1393	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2001%20Aug%202023%2009:02:24%20GMT	https://html.fleexstudio.com/consult/assets/images/icons/phoneicon.svg	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/icons/phoneicon.svg	(from https://html.fleexstudio.com/consult/index3.html)
00:50:52	3185/3185	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2005:03:28%20GMT	https://html.fleexstudio.com/consult/assets/images/elementor/elementor1.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/elementor/elementor1.png	(from https://html.fleexstudio.com/consult/index3.html)
00:50:53	370/370	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2001%20Aug%202023%2009:59:26%20GMT	https://html.fleexstudio.com/consult/assets/images/icons/arrowright.svg	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/icons/arrowright.svg	(from https://html.fleexstudio.com/consult/index3.html)
00:50:54	437/437	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2005:03:28%20GMT	https://html.fleexstudio.com/consult/assets/images/elementor/elementor3.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/elementor/elementor3.png	(from https://html.fleexstudio.com/consult/index3.html)
00:50:54	113205/113205	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2005:00:38%20GMT	https://html.fleexstudio.com/consult/assets/images/sectionimg/welcome-img1.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/sectionimg/welcome-img1.png	(from https://html.fleexstudio.com/consult/index3.html)
00:50:54	2537/2537	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2005:03:28%20GMT	https://html.fleexstudio.com/consult/assets/images/elementor/elementor2.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/elementor/elementor2.png	(from https://html.fleexstudio.com/consult/index3.html)
00:50:55	404/404	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2005:03:30%20GMT	https://html.fleexstudio.com/consult/assets/images/elementor/elementor4.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/elementor/elementor4.png	(from https://html.fleexstudio.com/consult/index3.html)
00:50:56	39965/39965	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2004:45:38%20GMT	https://html.fleexstudio.com/consult/assets/images/sectionimg/about2-img.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/sectionimg/about2-img.png	(from https://html.fleexstudio.com/consult/index3.html)
00:50:56	127213/127213	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2004:45:38%20GMT	https://html.fleexstudio.com/consult/assets/images/sectionimg/about1-img.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/sectionimg/about1-img.png	(from https://html.fleexstudio.com/consult/index3.html)
00:50:57	2629/2629	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2005:03:30%20GMT	https://html.fleexstudio.com/consult/assets/images/elementor/elementor5.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/elementor/elementor5.png	(from https://html.fleexstudio.com/consult/index3.html)
00:50:58	1297/1297	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Aug%202023%2009:04:30%20GMT	https://html.fleexstudio.com/consult/assets/images/icons/tax-icon.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/icons/tax-icon.png	(from https://html.fleexstudio.com/consult/index3.html)
00:50:58	3280/3280	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Aug%202023%2009:05:12%20GMT	https://html.fleexstudio.com/consult/assets/images/icons/vat-icon.svg	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/icons/vat-icon.svg	(from https://html.fleexstudio.com/consult/index3.html)
00:50:59	3211/3211	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Aug%202023%2009:05:34%20GMT	https://html.fleexstudio.com/consult/assets/images/icons/corporate-tax.svg	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/icons/corporate-tax.svg	(from https://html.fleexstudio.com/consult/index3.html)
00:51:00	3240/3240	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Aug%202023%2009:06:00%20GMT	https://html.fleexstudio.com/consult/assets/images/icons/interantional-tax.svg	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/icons/interantional-tax.svg	(from https://html.fleexstudio.com/consult/index3.html)
00:51:01	3840/3840	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Aug%202023%2009:06:30%20GMT	https://html.fleexstudio.com/consult/assets/images/icons/sales-icon.svg	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/icons/sales-icon.svg	(from https://html.fleexstudio.com/consult/index3.html)
00:51:01	4659/4659	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Aug%202023%2009:06:54%20GMT	https://html.fleexstudio.com/consult/assets/images/icons/support-tax.svg	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/icons/support-tax.svg	(from https://html.fleexstudio.com/consult/index3.html)
00:51:02	71695/71695	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2004:38:04%20GMT	https://html.fleexstudio.com/consult/assets/images/background/counetrbg.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/background/counetrbg.png	(from https://html.fleexstudio.com/consult/index3.html)
00:51:02	2040/2040	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Aug%202023%2001:04:48%20GMT	https://html.fleexstudio.com/consult/assets/images/icons/check.svg	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/icons/check.svg	(from https://html.fleexstudio.com/consult/index3.html)
00:51:03	1447/1447	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Aug%202023%2001:24:08%20GMT	https://html.fleexstudio.com/consult/assets/images/icons/check-circle.svg	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/icons/check-circle.svg	(from https://html.fleexstudio.com/consult/index3.html)
00:51:03	1086/1086	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Aug%202023%2004:24:06%20GMT	https://html.fleexstudio.com/consult/assets/images/icons/quito-icon.svg	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/icons/quito-icon.svg	(from https://html.fleexstudio.com/consult/index3.html)
00:51:04	47427/47427	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2004:47:28%20GMT	https://html.fleexstudio.com/consult/assets/images/sectionimg/blog1.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/sectionimg/blog1.png	(from https://html.fleexstudio.com/consult/index3.html)
00:51:05	46712/46712	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2004:47:28%20GMT	https://html.fleexstudio.com/consult/assets/images/sectionimg/blog3.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/sectionimg/blog3.png	(from https://html.fleexstudio.com/consult/index3.html)
00:51:05	50302/50302	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Sep%202023%2004:47:28%20GMT	https://html.fleexstudio.com/consult/assets/images/sectionimg/blog2.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/sectionimg/blog2.png	(from https://html.fleexstudio.com/consult/index3.html)
00:51:06	1796/1796	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Aug%202023%2006:40:00%20GMT	https://html.fleexstudio.com/consult/assets/images/icons/location1.svg	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/icons/location1.svg	(from https://html.fleexstudio.com/consult/index3.html)
00:51:07	4152/4152	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Aug%202023%2006:40:48%20GMT	https://html.fleexstudio.com/consult/assets/images/icons/phone1.svg	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/icons/phone1.svg	(from https://html.fleexstudio.com/consult/index3.html)
00:51:07	876/876	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Aug%202023%2006:41:04%20GMT	https://html.fleexstudio.com/consult/assets/images/icons/email1.svg	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/icons/email1.svg	(from https://html.fleexstudio.com/consult/index3.html)
00:51:07	2730/2730	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Oct%202023%2014:37:48%20GMT	https://html.fleexstudio.com/consult/assets/images/logo/logo2.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/logo/logo2.png	(from https://html.fleexstudio.com/consult/index3.html)
00:51:08	349/349	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Aug%202023%2014:00:50%20GMT	https://html.fleexstudio.com/consult/assets/images/icons/phone2.png	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/icons/phone2.png	(from https://html.fleexstudio.com/consult/index3.html)
00:51:08	1213/1213	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Aug%202023%2014:01:10%20GMT	https://html.fleexstudio.com/consult/assets/images/icons/email2.svg	C:/Users/hp/Desktop/taxt/tax/html.fleexstudio.com/consult/assets/images/icons/email2.svg	(from https://html.fleexstudio.com/consult/index3.html)
